Plot,Site,Reef,TL_id,Taxa,Area,Bleaching,Bleaching_res,Bleaching_minor,Bleaching_major,Bleaching_fully,lat,long,Zone,ubedmean,Date_2022,Date_bleaching,DHW,rugosity_plane,fd_rugosity_plane,slope,Cross_shelf,log_area
OCDA_BA1D_P3,OCDA_BA1D,OCDA,37,Abra,0.224855443,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-0.648096595
OCDA_BA1D_P3,OCDA_BA1D,OCDA,34,Abra,0.827775236,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-0.08208757
OCDA_BA1D_P3,OCDA_BA1D,OCDA,24,Pmas,0.023051909,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-1.637293097
OCDA_BA1D_P3,OCDA_BA1D,OCDA,15,Pmas,0.020869937,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-1.680478856
OCDA_BA1D_P3,OCDA_BA1D,OCDA,12,Pver,0.043974636,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-1.356797746
OCDA_BA1D_P3,OCDA_BA1D,OCDA,35,Menc,0.012104868,4,1,NA,NA,1,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-1.917039954
OCDA_BA1D_P3,OCDA_BA1D,OCDA,14,Pmas,0.006446515,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-2.190674969
OCDA_BA1D_P3,OCDA_BA1D,OCDA,27,Pmas,0.112186666,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-0.950058759
OCDA_BA1D_P3,OCDA_BA1D,OCDA,32,Abra,1.437318172,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,0.157552916
OCDA_BA1D_P3,OCDA_BA1D,OCDA,13,Pmas,0.008126362,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-2.090103822
OCDA_BA1D_P3,OCDA_BA1D,OCDA,10,Pmas,0.036716544,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-1.435138201
OCDA_BA1D_P3,OCDA_BA1D,OCDA,33,Abra,0.111484023,3,1,NA,1,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,2.596,2.185185,26.3,offshore,-0.952787367
OCDA_BA1D_P4,OCDA_BA1D,OCDA,8,Acor,0.13001589,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.886003567
OCDA_BA1D_P4,OCDA_BA1D,OCDA,33,Abra,0.02222448,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.653168391
OCDA_BA1D_P4,OCDA_BA1D,OCDA,26,Pmas,0.007587851,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-2.119881185
OCDA_BA1D_P4,OCDA_BA1D,OCDA,5,Pver,0.035631072,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.448171109
OCDA_BA1D_P4,OCDA_BA1D,OCDA,34,Abra,0.562110649,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.250178187
OCDA_BA1D_P4,OCDA_BA1D,OCDA,49,Abra,0.094827297,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.023066629
OCDA_BA1D_P4,OCDA_BA1D,OCDA,35,Abra,4.779174667,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,0.679352903
OCDA_BA1D_P4,OCDA_BA1D,OCDA,46,Abra,2.18802982,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,0.340053237
OCDA_BA1D_P4,OCDA_BA1D,OCDA,48,Abra,0.103344728,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.985711673
OCDA_BA1D_P4,OCDA_BA1D,OCDA,10,Pmas,0.160926383,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.793372749
OCDA_BA1D_P4,OCDA_BA1D,OCDA,15,Pmas,0.005749955,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-2.240335585
OCDA_BA1D_P4,OCDA_BA1D,OCDA,0,Pmas,0.089123191,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.050009273
OCDA_BA1D_P4,OCDA_BA1D,OCDA,36,Abra,0.186297752,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.729792385
OCDA_BA1D_P4,OCDA_BA1D,OCDA,13,Pmas,0.039414498,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.404343996
OCDA_BA1D_P4,OCDA_BA1D,OCDA,14,Pmas,0.020311944,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.692248508
OCDA_BA1D_P4,OCDA_BA1D,OCDA,47,Abra,0.149108504,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.826497587
OCDA_BA1D_P4,OCDA_BA1D,OCDA,42,Abra,0.588124466,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.230530753
OCDA_BA1D_P4,OCDA_BA1D,OCDA,2,Pmas,0.003375585,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-2.471650965
OCDA_BA1D_P4,OCDA_BA1D,OCDA,4,Pmas,0.094220968,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.02585244
OCDA_BA1D_P4,OCDA_BA1D,OCDA,44,Abra,0.721405099,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.141820793
OCDA_BA1D_P4,OCDA_BA1D,OCDA,16,Pmas,0.04841016,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.315063482
OCDA_BA1D_P4,OCDA_BA1D,OCDA,18,Pmas,0.01111546,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.954072575
OCDA_BA1D_P4,OCDA_BA1D,OCDA,11,Pmas,0.146957492,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.832808269
OCDA_BA1D_P4,OCDA_BA1D,OCDA,29,Menc,0.011713381,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.931317729
OCDA_BA1D_P4,OCDA_BA1D,OCDA,32,Menc,0.00197766,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-2.703848306
OCDA_BA1D_P4,OCDA_BA1D,OCDA,37,Abra,0.35397587,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.451026343
OCDA_BA1D_P4,OCDA_BA1D,OCDA,50,Abra,2.351110915,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,0.371273118
OCDA_BA1D_P4,OCDA_BA1D,OCDA,45,Abra,3.579843789,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,0.553864076
OCDA_BA1D_P4,OCDA_BA1D,OCDA,41,Abra,0.134417334,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.871544721
OCDA_BA1D_P4,OCDA_BA1D,OCDA,51,Abra,0.279119286,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.554210155
OCDA_BA1D_P4,OCDA_BA1D,OCDA,39,Abra,0.717256228,2,1,1,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-0.144325672
OCDA_BA1D_P4,OCDA_BA1D,OCDA,31,Menc,0.016252845,1,0,0,0,0,-18.82591,147.62738,D,0.177908782,23/01/2022,28/03/2022,5.12,3.507,2.244555,26.3,offshore,-1.789070607
OCDA_BA1S_P1,OCDA_BA1S,OCDA,73,Menc,0.052574068,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.279228418
OCDA_BA1S_P1,OCDA_BA1S,OCDA,126,Shys,0.008409227,6,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-2.075243916
OCDA_BA1S_P1,OCDA_BA1S,OCDA,25,Pmas,0.011181493,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.951500217
OCDA_BA1S_P1,OCDA_BA1S,OCDA,17,Pmas,0.067226611,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.172458781
OCDA_BA1S_P1,OCDA_BA1S,OCDA,151,Menc,0.030852618,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.510707981
OCDA_BA1S_P1,OCDA_BA1S,OCDA,152,Abra,0.713185038,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.146797776
OCDA_BA1S_P1,OCDA_BA1S,OCDA,62,Shys,0.022586342,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.646154095
OCDA_BA1S_P1,OCDA_BA1S,OCDA,18,Pver,0.035887335,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.445058791
OCDA_BA1S_P1,OCDA_BA1S,OCDA,39,Atab,0.138486008,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.858594104
OCDA_BA1S_P1,OCDA_BA1S,OCDA,12,Pmas,0.110383705,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.957095035
OCDA_BA1S_P1,OCDA_BA1S,OCDA,11,Pmas,0.066987727,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.174004755
OCDA_BA1S_P1,OCDA_BA1S,OCDA,19,Spis,0.010347935,4,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.985146299
OCDA_BA1S_P1,OCDA_BA1S,OCDA,23,Pmas,0.153644508,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.813482959
OCDA_BA1S_P1,OCDA_BA1S,OCDA,64,Abra,0.020876841,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.680335224
OCDA_BA1S_P1,OCDA_BA1S,OCDA,159,Abra,0.044189304,5,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.354682842
OCDA_BA1S_P1,OCDA_BA1S,OCDA,155,Adgt,0.056526033,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.247751494
OCDA_BA1S_P1,OCDA_BA1S,OCDA,158,Abra,0.024191367,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.616339592
OCDA_BA1S_P1,OCDA_BA1S,OCDA,36,Atab,0.121875727,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.914082781
OCDA_BA1S_P1,OCDA_BA1S,OCDA,44,Pver,0.012094266,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.91742048
OCDA_BA1S_P1,OCDA_BA1S,OCDA,29,Pmas,0.104570115,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.980592415
OCDA_BA1S_P1,OCDA_BA1S,OCDA,35,Atab,1.151495707,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,0.061262323
OCDA_BA1S_P1,OCDA_BA1S,OCDA,14,Pmas,0.160698219,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.793988936
OCDA_BA1S_P1,OCDA_BA1S,OCDA,15,Pver,0.053319929,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.273110435
OCDA_BA1S_P1,OCDA_BA1S,OCDA,89,Menc,0.050256372,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.298808864
OCDA_BA1S_P1,OCDA_BA1S,OCDA,157,Adgt,0.082814487,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.081893685
OCDA_BA1S_P1,OCDA_BA1S,OCDA,153,Menc,0.062334354,5,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.205272539
OCDA_BA1S_P1,OCDA_BA1S,OCDA,121,Abra,0.030313262,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.518367325
OCDA_BA1S_P1,OCDA_BA1S,OCDA,156,Adgt,0.023952782,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.620644031
OCDA_BA1S_P1,OCDA_BA1S,OCDA,4,Pmas,0.210537212,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.676671133
OCDA_BA1S_P1,OCDA_BA1S,OCDA,34,Atab,0.878627465,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.056195225
OCDA_BA1S_P1,OCDA_BA1S,OCDA,109,Abra,0.897053138,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.04718183
OCDA_BA1S_P1,OCDA_BA1S,OCDA,2,Pver,0.043222365,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.364291474
OCDA_BA1S_P1,OCDA_BA1S,OCDA,10,Spis,0.072738431,4,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.138236071
OCDA_BA1S_P1,OCDA_BA1S,OCDA,63,Abra,0.235057337,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-0.628826189
OCDA_BA1S_P1,OCDA_BA1S,OCDA,3,Pver,0.034977241,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.512,2.398963,31,offshore,-1.456214447
OCDA_BA1S_P2,OCDA_BA1S,OCDA,46,Abra,0.035001465,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.455913777
OCDA_BA1S_P2,OCDA_BA1S,OCDA,47,Abra,0.43849244,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.35803789
OCDA_BA1S_P2,OCDA_BA1S,OCDA,45,Acor,0.11334568,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.945595029
OCDA_BA1S_P2,OCDA_BA1S,OCDA,50,Abra,0.069708469,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.156714453
OCDA_BA1S_P2,OCDA_BA1S,OCDA,19,Spis,0.01028629,4,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.987741234
OCDA_BA1S_P2,OCDA_BA1S,OCDA,40,Menc,0.012528332,4,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.902106735
OCDA_BA1S_P2,OCDA_BA1S,OCDA,10,Atab,0.214961775,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.667638761
OCDA_BA1S_P2,OCDA_BA1S,OCDA,13,Pver,0.007461163,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-2.127193455
OCDA_BA1S_P2,OCDA_BA1S,OCDA,14,Pmas,0.074962793,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.12515424
OCDA_BA1S_P2,OCDA_BA1S,OCDA,15,Pmas,0.07633072,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.117300641
OCDA_BA1S_P2,OCDA_BA1S,OCDA,48,Abra,0.281215931,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.55096008
OCDA_BA1S_P2,OCDA_BA1S,OCDA,49,Abra,0.023733637,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.624635713
OCDA_BA1S_P2,OCDA_BA1S,OCDA,0,Acor,0.222488845,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.652691759
OCDA_BA1S_P2,OCDA_BA1S,OCDA,1,Atab,0.146613515,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.833825994
OCDA_BA1S_P2,OCDA_BA1S,OCDA,39,Menc,0.118811101,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.925142979
OCDA_BA1S_P2,OCDA_BA1S,OCDA,12,Spis,0.029051551,4,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.536830678
OCDA_BA1S_P2,OCDA_BA1S,OCDA,16,Pmas,0.092311044,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.034746339
OCDA_BA1S_P2,OCDA_BA1S,OCDA,18,Pmas,0.124399803,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.905180306
OCDA_BA1S_P2,OCDA_BA1S,OCDA,17,Pmas,0.614053734,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.211793624
OCDA_BA1S_P2,OCDA_BA1S,OCDA,3,Atab,0.440677404,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.355879217
OCDA_BA1S_P2,OCDA_BA1S,OCDA,20,Atab,0.280027541,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.552799253
OCDA_BA1S_P2,OCDA_BA1S,OCDA,1,Atab,0.146613515,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.833825994
OCDA_BA1S_P2,OCDA_BA1S,OCDA,35,Abra,0.16697055,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.777360123
OCDA_BA1S_P2,OCDA_BA1S,OCDA,36,Abra,0.46438073,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.33312581
OCDA_BA1S_P2,OCDA_BA1S,OCDA,41,Menc,0.010526099,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.97773255
OCDA_BA1S_P2,OCDA_BA1S,OCDA,44,Gspp,0.002201773,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-2.657227474
OCDA_BA1S_P2,OCDA_BA1S,OCDA,51,Abra,0.020157723,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.695558537
OCDA_BA1S_P2,OCDA_BA1S,OCDA,37,Abra,0.025048198,3,1,NA,1,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.601223506
OCDA_BA1S_P2,OCDA_BA1S,OCDA,38,Menc,0.002095751,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-2.678660321
OCDA_BA1S_P2,OCDA_BA1S,OCDA,8,Pmas,0.199362142,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.700357309
OCDA_BA1S_P2,OCDA_BA1S,OCDA,4,Pmas,0.174383128,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-0.758495536
OCDA_BA1S_P2,OCDA_BA1S,OCDA,5,Spis,0.011402492,4,1,NA,NA,1,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.943000234
OCDA_BA1S_P2,OCDA_BA1S,OCDA,9,Pmas,0.024158182,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,-1.616935756
OCDA_BA1S_P2,OCDA_BA1S,OCDA,2,Atab,1.733832235,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,3.341,2.308048,23.8,offshore,0.239007073
OCDA_BA1S_P3,OCDA_BA1S,OCDA,12,Atab,0.465541779,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-0.332041338
OCDA_BA1S_P3,OCDA_BA1S,OCDA,11,Atab,0.159543651,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-0.797120473
OCDA_BA1S_P3,OCDA_BA1S,OCDA,26,Atab,0.460159925,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-0.337091206
OCDA_BA1S_P3,OCDA_BA1S,OCDA,10,Atab,0.392871354,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-0.405749637
OCDA_BA1S_P3,OCDA_BA1S,OCDA,88,Acor,0.011313469,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-1.946404222
OCDA_BA1S_P3,OCDA_BA1S,OCDA,90,Abra,0.035159114,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-1.453962076
OCDA_BA1S_P3,OCDA_BA1S,OCDA,91,Abra,0.26655981,2,1,1,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-0.57420533
OCDA_BA1S_P3,OCDA_BA1S,OCDA,87,Acor,0.031333969,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-1.503984589
OCDA_BA1S_P3,OCDA_BA1S,OCDA,54,Acor,0.060357077,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-1.219271802
OCDA_BA1S_P3,OCDA_BA1S,OCDA,32,Pmas,0.860144701,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-0.065428482
OCDA_BA1S_P3,OCDA_BA1S,OCDA,63,Pmas,0.024499929,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-1.610835166
OCDA_BA1S_P3,OCDA_BA1S,OCDA,22,Atab,0.152939697,1,0,0,0,0,-18.8259,147.62727,S,0.223752171,23/01/2022,28/03/2022,5.12,4.265,2.30754,28.1,offshore,-0.815479773
